publisher,textbook_version,book_slug,unit,unit_title,lesson,lemma,stressed_lemma,part_of_speech,definition_zh,gender,aspect,aspect_pair,example,example_zh,audio_url,source
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,организм,органи́зм,noun,身体；机体,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,отказаться,отказа́ться,verb,拒绝,,perfective,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,перекус,переку́с,noun,便餐,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,питание,пита́ние,noun,饮食；营养,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,пить,пить,verb,喝,,imperfective,пить//выпить,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,питьевая,питьева́я,noun,（用作名词）饮用水,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,повод,пово́д,noun,理由，借口,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,поддерживать,подде́рживать,verb,支撑；维持,,imperfective,поддерживать//поддержать,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,полдник,по́лдник,noun,午后点心,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,полезный,поле́зный,adjective,有益的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,польза,по́льза,noun,益处,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,помощь,по́мощь,noun,帮助,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,порция,по́рция,noun,（食物的）一份,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,правильный,пра́вильный,adjective,正确的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,придерживаться,приде́рживаться,verb,依照；遵循,,imperfective,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,принимать,принима́ть,verb,接受,,imperfective,принимать//принять,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,продукт,проду́кт,noun,食品；产品,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,профилактика,профила́ктика,noun,预防,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,равно,ра́вно,adverb,一样，同样,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,развитие,разви́тие,noun,发展,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,режим,режи́м,noun,制度；状态,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,реклама,ре́клама,noun,广告,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,рекомендовать,рекомендова́ть,verb,建议；推荐,,imperfective,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,сахар,са́хар,noun,糖,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,следовать,сле́довать,verb,跟随；应该,,imperfective,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,совет,со́вет,noun,建议,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,советовать,сове́товать,verb,建议；劝告,,imperfective,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,сок,сок,noun,汁，果汁,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,соляной,соляно́й,adjective,盐的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,состояние,состоя́ние,noun,状态,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,спать,спа́ть,verb,睡觉,,imperfective,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,спорт,спорт,noun,运动,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,спортивный,спорти́вный,adjective,运动的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,стресс,стресс,noun,紧张；压力,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,сутки,су́тки,noun,昼夜,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,температура,температу́ра,noun,温度；体温,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,упражнение,упражне́ние,noun,练习,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,физический,физи́ческий,adjective,体力的；物理的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,хлеб,хлеб,noun,面包,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,целебный,целе́бный,adjective,有疗效的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,5,健康与生活方式,5,чувствовать,чу́вствовать,verb,感觉,,imperfective,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,абонент,абоне́нт,noun,用户,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,аккумулятор,аккумуля́тор,noun,蓄电池,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,антивирус,антиви́рус,noun,杀毒软件,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,аппарат,аппара́т,noun,器械；装置,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,беспроводной,беспроводно́й,adjective,无线的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,браузер,бра́узер,noun,浏览器,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,быстрота,быстро́та,noun,快速,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,век,век,noun,世纪,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,владелец,владе́лец,noun,所有者,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,влияние,влия́ние,noun,影响,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,вносить,вноси́ть,verb,拿进；存入,,imperfective,вносить//внести,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,воздействие,возде́йствие,noun,作用；影响,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,война,война́,noun,战争,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,выбирать,выбира́ть,verb,选择,,imperfective,выбирать//выбрать,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,вызов,вы́зов,noun,叫出；挑战,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,высокий,высо́кий,adjective,高的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,гаджет,га́джет,noun,小器具；小装置,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,генерация,генера́ция,noun,代；产生,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,гигантский,гига́нтский,adjective,巨大的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,гиперссылка,гиперссы́лка,noun,超链接,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,глобальный,глоба́льный,adjective,全球的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,дальний,да́льний,adjective,远的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,данные,да́нные,noun,数据,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,датчик,да́тчик,noun,传感器,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,действие,де́йствие,noun,作用；行为,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,дисплей,диспле́й,noun,显示器,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,доступ,досту́п,noun,进入；使用,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,жизнь,жизнь,noun,生活；生命,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,зависимость,зави́симость,noun,依赖性,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,загружать,загружа́ть,verb,装载；使负担,,imperfective,загружать//загрузить,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,запускать,запуска́ть,verb,发射；发动,,imperfective,запускать//запустить,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,значение,значе́ние,noun,意义,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,изменение,измене́ние,noun,改变,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,инновационный,инновацио́нный,adjective,创新的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,информация,информа́ция,noun,信息,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,искусственный,иску́сственный,adjective,人工的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,использование,испо́льзование,noun,使用,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,использовать,испо́льзовать,verb,使用,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,источник,и́сточник,noun,来源,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,кабель,ка́бель,noun,电缆,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,камера,ка́мера,noun,相机；室,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,канал,кана́л,noun,频道；渠道,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,карман,карма́н,noun,衣袋,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,клавиатура,клавиату́ра,noun,键盘,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,кнопка,кно́пка,noun,按钮,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,код,код,noun,代码；密码,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,компьютер,компью́тер,noun,计算机,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,контакт,ко́нтакт,noun,接触；联系,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,космический,косми́ческий,adjective,宇宙的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,космос,ко́смос,noun,宇宙,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,лазерный,ла́зерный,adjective,激光的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,маршрут,маршру́т,noun,路线,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,мгновение,мгнове́ние,noun,瞬间,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,мессенджер,мессенджер,noun,即时通讯软件,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,микропроцессор,микропроцессо́р,noun,微处理器,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,многозадачность,многозада́чность,noun,多任务处理,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,модель,мо́дель,noun,模型,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,модуль,мо́дуль,noun,模块,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,монитор,мони́тор,noun,显示器,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,мощный,мо́щный,adjective,强大的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,навигация,навига́ция,noun,导航,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,надежный,надёжный,adjective,可靠的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,наносить,наноси́ть,verb,带来；涂上,,imperfective,наносить//нанести,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,наушники,нау́шники,noun,耳机,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,ноутбук,ноутбу́к,noun,笔记本电脑,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,облегчать,облегча́ть,verb,减轻,,imperfective,облегчать//облегчить,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,обмен,о́бмен,noun,交换,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,обновление,обновле́ние,noun,更新,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,обоняние,обоня́ние,noun,嗅觉,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,обработка,обрабо́тка,noun,加工；处理,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,общение,обще́ние,noun,交往，交际,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,оказывать,ока́зывать,verb,给予；提供,,imperfective,оказывать//оказать,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,оператор,опера́тор,noun,操作员,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,оптический,опти́ческий,adjective,光的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,орбита,орби́та,noun,轨道,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,организация,организа́ция,noun,组织,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,осуществлять,осуществля́ть,verb,实现,,imperfective,осуществлять//осуществить,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,открытие,откры́тие,noun,发现,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,память,па́мять,noun,记忆；存储器,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,передавать,передава́ть,verb,传送；广播,,imperfective,передавать//передать,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,планшет,планше́т,noun,平板电脑,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,платформа,платфо́рма,noun,平台；站台,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,пользователь,по́льзователь,noun,用户,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,портативный,порта́тивный,adjective,便携的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,прибор,прибо́р,noun,仪器；装置,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,применение,приме́нение,noun,应用,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,применять,приме́нять,verb,应用,,imperfective,применять//применить,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,провайдер,прова́йдер,noun,供应商,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,программист,программи́ст,noun,程序员,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,программное,програ́ммное,noun,（用作名词）软件,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,прогресс,прогресс,noun,进步,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,прогрессировать,прогресси́ровать,verb,发展，进步,,imperfective,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,против,про́тив,preposition,反对,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,процессор,процессо́р,noun,处理器,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,пульт,пульт,noun,遥控器,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,радио,ра́дио,noun,无线电；收音机,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,развитие,разви́тие,noun,发展,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,расстояние,расстоя́ние,noun,距离,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,робот,ро́бот,noun,机器人,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,связь,связь,noun,联系；通信,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,сигнал,сигна́л,noun,信号,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,сканер,ска́нер,noun,扫描仪,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,смартфон,смартфо́н,noun,智能手机,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,снижать,снижа́ть,verb,降低,,imperfective,снижать//снизить,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,совершенствование,соверше́нствование,noun,完善,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,создавать,создава́ть,verb,创造,,imperfective,создавать//создать,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,солнце,со́лнце,noun,太阳,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,сотовый,сото́вый,adjective,蜂窝的,,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,спутник,спу́тник,noun,卫星；同路人,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,стереозвук,стереозвук,noun,立体声,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,технология,техноло́гия,noun,技术，工艺,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,трансляция,трансля́ция,noun,转播,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,удобство,удо́бство,noun,方便；舒适,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,услуга,услу́га,noun,服务,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,устройство,устро́йство,noun,装置；结构,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,файл,файл,noun,文件,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,функция,фу́нкция,noun,功能,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,цивилизация,цивилиза́ция,noun,文明,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,человечество,челове́чество,noun,人类,neuter,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,чип,чип,noun,芯片,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,экран,экра́н,noun,屏幕,masculine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,электроника,электро́ника,noun,电子学,feminine,,,,,,遇见俄语微信公众号/网络收集
pep,人教版俄语教材,pep-ru-senior-compulsory-1,6,科技与现代生活,6,электронный,электро́нный,adjective,电子的,,,,,,,遇见俄语微信公众号/网络收集
